channel,source,type,convo,direction,user,contact,text,tags,convoCreatedAt,itemCreatedAt,external,firstReplyTimeSecs,firstReplyTimeMins,firstReplyTimeHours
twitter,message,tweet,https://reply.buffer.com/conversations/W0YSZZvKWQABhydD,inbound,,RmTux (Rami M. Amin),"""Many Chrome extensions I wish were in @Firefox. But every time I run Firefox, my laptop ram sings ""I am alive"" :) #opensource #Productivity""","EN,Help Me",2018-07-11 14:21:24,2018-07-11 14:21:24,https://twitter.com/statuses/1017051233394352128,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YSXJvKWQABhydC,inbound,,JeffHoogland (Jeff Hoogland),"""Forgot my @firefox login information and it has to wipe a bunch of my sync data to reset it apparently. 

Annoying. Back to @googlechrome I go.""","EN,Help Me,AoA",2018-07-11 14:21:14,2018-07-11 14:21:14,https://twitter.com/statuses/1017051192491499522,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YSXJvKWQABhydC,inbound,,JeffHoogland (Jeff Hoogland),"""@SuperHinotama @firefox @googlechrome The Internet in general is a resource hog. Modern websites by and large are not light weight.""","EN,Help Me,AoA",2018-07-11 14:21:14,2018-07-11 14:26:12,https://twitter.com/statuses/1017052440380702720,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YR5Kv82AAB2B5n,inbound,,rothiemoon (John Poyner),"""@AllanBoat @firefox Is it definitely the web browser at fault and not an issue with your overall PC security....malware etc? Love them or not, MS Edge is rated as the browser with best security I think.""","EN,Fan Luv",2018-07-11 14:18:45,2018-07-11 14:18:45,https://twitter.com/statuses/1017050564268453889,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YRz3E4ngABBaxQ,inbound,,RmTux (Rami M. Amin),"""Many Chrome extensions I wish were in @FireFox. But every time I run FireFox laptop ram sings ""I am alive"" :) #opensource""","EN,Help Me",2018-07-11 14:18:18,2018-07-11 14:18:18,https://twitter.com/statuses/1017050451232088066,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YQmKv82AAB2B5F,inbound,,zeefreak (ƶϵᴱ یᨒﻨɨђ),"""dear @bbb_us, i had to disable ""tracking protection"" in firefox to leave a review, and according to @firefox you're using weak encryption.

i don't understand why tracking me across multiple sites is a requirement for leaving a review.

https://t.co/ysFbgTBfo9 https://t.co/UJ32GmDXQQ""",EN,2018-07-11 14:13:43,2018-07-11 14:13:43,https://twitter.com/statuses/1017049300092801025,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YQG3E4ngABBawP,inbound,,v0idifier (💚),"""@firefox @mozhacks pls giv passwd manager support in Android""","EN,Android",2018-07-11 14:11:37,2018-07-11 14:11:37,https://twitter.com/statuses/1017048771593678853,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YQKZvKWQABhybr,inbound,,lquispel (Lennart Quispel),"""@berttaling @RStilleven @KnightleyScott @La_Moonnn @Kris10122012 @Koentebrinke Er is trouwens een andere reden dat ik er niet op in ben gegaan. Volgens Google bestaat dat woord helemaal niet:

https://t.co/lI50KxREW6""",NL,2018-07-11 14:11:18,2018-07-11 14:11:18,https://twitter.com/statuses/1017048691465687041,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YPKXE4ngABBavL,inbound,,"Mr4li (علي أحمد ♔ ')","""@Cointelegraph @mozilla @firefox @ChromiumDev @googlechrome what are you waiting for ? https://t.co/NMJieBKmpG""",EN,2018-07-11 14:07:34,2018-07-11 14:07:34,https://twitter.com/statuses/1017047752180752385,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YOJKv82AAB2B09,inbound,,RandomFFUser (Random Firefox User),"""@egghoe_ Hi! Please report a bug https://t.co/JZRLbVDRQz #fxhelp""","EN,AoA",2018-07-11 14:02:59,2018-07-11 14:02:59,https://twitter.com/statuses/1017046598856126467,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YODKv82AAB2B0q,inbound,,RandomFFUser (Random Firefox User),"""@motionimaging @FirefoxDevTools @firefox If you have any issues, just ask for help :) #fxhelp""","EN,AoA,WebDev,No Action Taken,Help Me",2018-07-11 14:01:31,2018-07-11 14:01:31,https://twitter.com/statuses/1017046230482980864,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YM2Kv82AAB2Bzz,inbound,,teknoblog (teknoblog.com),"""Mozilla Firefox Lockbox ve Notes uygulamalarını yayınladı

https://t.co/ll3nFRlER5 https://t.co/NG1LzfApXQ""",TR,2018-07-11 13:57:27,2018-07-11 13:57:27,https://twitter.com/statuses/1017045205604818944,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YMyFaGoAABmXZb,inbound,,TRTeknoloji0 (TR Bɪʟɪᴍ & Tᴇᴋɴᴏʟᴏᴊɪ),"""Mozilla Firefox Lockbox ve Notes uygulamalarını yayınladı

Mozilla Firefox Lockbox ve Firefox Notes adını taşıyan yeni mobil uygulamalarını, Test Pilot programı çerçevesinde yayınladı. Lockbox iOS’te kullanıcılarla buluşurken, Notes da Android cihaz sahi… https://t.co/vcuwfLSceF""","TR,Firefox iOS,Android",2018-07-11 13:57:18,2018-07-11 13:57:18,https://twitter.com/statuses/1017045167398903808,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YMIFaGoAABmXY2,inbound,,suds_and (Smokes and Suds),"""@firefox Gotta be better than Chrome, which sends me a fucking pop up every 5 minutes trying to get me to switch.""",EN,2018-07-11 13:53:11,2018-07-11 13:53:11,https://twitter.com/statuses/1017044130894176256,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YLtKv82AAB2BzG,inbound,,luni_pax (Luni Pax Luz),"""Hey, @Grammarly 
Why doesn't Grammarly works on Twitter if I have the extension on @firefox? It worked on Chrome. 
:)""",EN,2018-07-11 13:50:50,2018-07-11 13:50:50,https://twitter.com/statuses/1017043539329519616,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YLtKv82AAB2BzG,inbound,,luni_pax (Luni Pax Luz),"""@Grammarly @firefox Oh, I see. Thanks a lot! Hope it will be available soon :)""",EN,2018-07-11 13:50:50,2018-07-12 13:24:48,https://twitter.com/statuses/1017399375524315137,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YJkPx4fAABsvGo,inbound,,ClaudioStoduto (Claudio Stoduto),"""@geekitaliano @firefox perchè non usi safari quindi??

hai spostato anche tutta la posta su iCloud???????""",IT,2018-07-11 13:43:43,2018-07-11 13:43:43,https://twitter.com/statuses/1017041750223925248,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YJZ_x4fAABsvGi,inbound,,mattdlockyer (Matt Lockyer),"""Amazing!!! 🔥🚀🙏🤗😍

Web3 in a major browser!

@mozilla @firefox @googlechrome your move...

https://t.co/9ZCryK6OnY""",EN,2018-07-11 13:43:02,2018-07-11 13:43:02,https://twitter.com/statuses/1017041578404167682,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YJYN6SzwAB_7Yx,inbound,,lostdelirium (LostdelHelium #OneMoreLightPt2),"""Anyone using Firefox and is having their background tabs stopping for other streams (Usually Network Error:200) please check this guide!

TLDR; type about:config in your browser bar, search for ""network.http.throttle.enable"" and change it to FALSE. https://t.co/iAoklThyJR""","EN,AoA",2018-07-11 13:42:43,2018-07-11 13:42:43,https://twitter.com/statuses/1017041499492454400,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YJEvx4fAABsvGT,inbound,,Antares268 (Kevin),"""@firefox Didn't know if you are already aware of this one. :) https://t.co/DTtzpBITNW""",EN,2018-07-11 13:41:37,2018-07-11 13:41:37,https://twitter.com/statuses/1017041219325657089,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YH6N6SzwAB_7X8,inbound,,IanSeign (Ian.Seign),"""@firefox  https://t.co/g9zzH4qjUC""",,2018-07-11 13:36:39,2018-07-11 13:36:39,https://twitter.com/statuses/1017039970165501952,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YG7Px4fAABsvE6,inbound,,motionimaging (Paul Thomas),"""After listening to the hype about @FirefoxDevTools, @firefox developer edition is now set as my default browser for work. Let's see how it measures up.""","EN,WebDev,No Action Taken,Help Me",2018-07-11 13:32:28,2018-07-11 13:32:28,https://twitter.com/statuses/1017038916497674243,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YG7Px4fAABsvE6,inbound,,motionimaging (Paul Thomas),"""@digitarald @FirefoxDevTools @firefox Nice, thanks @digitarald . I've put a couple of requests on https://t.co/7Frn021h4i . Is that the best place for feedback? I've noticed a couple of other things today too.""","EN,WebDev,No Action Taken,Help Me",2018-07-11 13:32:28,2018-07-12 11:08:45,https://twitter.com/statuses/1017365137450291200,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YG7Px4fAABsvE6,inbound,,motionimaging (Paul Thomas),"""@digitarald @FirefoxDevTools @firefox Thanks @digitarald, I will continue to do that then. You've already been good enough to respond to one of them for me (https://t.co/O7OHIUzUEf) :)""","EN,WebDev,No Action Taken,Help Me",2018-07-11 13:32:28,2018-07-16 16:28:50,https://twitter.com/statuses/1018895241561169920,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YGq_x4fAABsvEx,inbound,,geekitaliano (Vi),"""Ora che ho sostituito Chrome con @firefox (che con la funzione CONTAINERS vince tutto), non mi è rimasto più nulla di Google. Non sarò mai IL prodotto, come con Google Foto o le email lette su Gmail ecc. Senza menzionare che l'integrazione nell'ecosistema Apple è top con iCloud.""",IT,2018-07-11 13:31:22,2018-07-11 13:31:22,https://twitter.com/statuses/1017038640285929472,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YGq_x4fAABsvEx,inbound,,geekitaliano (Vi),"""@ClaudioStoduto @firefox Uso anche Safari ma alcuni siti ogni tanto danno problemi o spesso devo usare estensioni di download che non ci sono su Safari e funzionano meglio su Firefox. Insomma Safari deve ancora migliorare diversi fronti! Però su Mobile uso Safari. 

Per la posta sì, uso iCloud -&gt;""",IT,2018-07-11 13:31:22,2018-07-11 14:07:44,https://twitter.com/statuses/1017047793947545606,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YGq_x4fAABsvEx,inbound,,geekitaliano (Vi),"""@ClaudioStoduto @firefox -&gt; uso iCloud per le cose più serie e un altro indirizzo email su outlook per varie cretinate tipo i social e le registrazioni di forum ecc (di cui ora controllo attentamente le mailing list per evitare disastri ahah)""",IT,2018-07-11 13:31:22,2018-07-11 14:08:35,https://twitter.com/statuses/1017048007492210689,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YD3FaGoAABmXUJ,inbound,,Caspy7 (Caspy7),"""@dynaxis @firefox I would have them test in safe mode or with addons disabled. [bad] Addons can still contribute to poor performance.
Adblock Plus is one of the common offenders here. uBlock Origin is the superior replacement.""",EN,2018-07-11 13:19:22,2018-07-11 13:19:22,https://twitter.com/statuses/1017035623599955968,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YBd6v82AAB2Btk,inbound,,CnewsCZ (CNEWS.cz),"""#Mozilla chystá něco nového pro Android. https://t.co/nLNH41JzMl""","CZ,Android",2018-07-11 13:09:00,2018-07-11 13:09:00,https://twitter.com/statuses/1017033014348374016,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0X_vt6SzwAB_7Sy,inbound,,UptrendsNL (UptrendsNL),"""🌎 Test je website snelheid vanuit steden wereldwijd. Neem Berlijn, bijvoorbeeld. En Firefox. Hoe snel is jouw website? ➡️ https://t.co/B1xsculGg0 #gratistesten #webperf https://t.co/SWxgJueD19""",NL,2018-07-11 13:01:38,2018-07-11 13:01:38,https://twitter.com/statuses/1017031158155104256,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0X_lt6SzwAB_7Sd,inbound,,RandomFFUser (Random Firefox User),"""@lostdelirium @firefox Hi! It will get fixed in a few hours. Here is a bit of context on the issue https://t.co/0BkaVN1kbq #fxhelp""","EN,AoA,Help Me",2018-07-11 13:01:00,2018-07-11 13:01:00,https://twitter.com/statuses/1017031001485213698,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0X_lt6SzwAB_7Sd,inbound,,RandomFFUser (Random Firefox User),"""@lostdelirium @firefox It's not a ""patch drop"", it's a shield study. Basically there is no need for an update, the fix is changing the preference in about:config automatically. Technically it is not an update. Glad it worked for you! #fxhelp""","EN,AoA,Help Me",2018-07-11 13:01:00,2018-07-11 13:39:38,https://twitter.com/statuses/1017040722741121024,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0X_f1aGoAABmXQp,inbound,,Nieuws_Gadgets (Gadgets),"""Nieuwe Mozilla-apps: Lockbox en Notes https://t.co/G3TLcnJemZ #gatget #coolegadget #nieuws""",NL,2018-07-11 13:00:22,2018-07-11 13:00:22,https://twitter.com/statuses/1017030842365997056,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0X_Z_x4fAABsu_k,inbound,,XperienceIS (Xperience Internet Solutions),"""Nieuwe Mozilla-apps: Lockbox en Notes https://t.co/FSswwsa6Jm""",NL,2018-07-11 13:00:11,2018-07-11 13:00:11,https://twitter.com/statuses/1017030796132184064,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0X_b96SzwAB_7SB,inbound,,Computeridee (Computer Idee),"""Nieuwe Mozilla-apps: Lockbox en Notes https://t.co/uTJviAyN3C https://t.co/NUa5xH9CuQ""",NL,2018-07-11 13:00:03,2018-07-11 13:00:03,https://twitter.com/statuses/1017030762262978560,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0X_Iav82AAB2BrN,inbound,,EdwinMartens67 (Edwin Martens),"""Firefox test Lockbox-wachtwoordbeheerder voor iOS https://t.co/3K1DaH9ifL via @iCulture""","NL,Firefox iOS",2018-07-11 12:59:02,2018-07-11 12:59:02,https://twitter.com/statuses/1017030504611221505,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0X-jVaGoAABmXOM,inbound,,Nieuws_Computer (Computer),"""Nieuwe Mozilla-apps: Lockbox en Notes https://t.co/T2rmEEpL1U #artikel #computer #computers""",NL,2018-07-11 12:56:21,2018-07-11 12:56:21,https://twitter.com/statuses/1017029829496098816,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0X9claGoAABmXLp,inbound,,battaraaf (f.s. braudcek),"""@DonArturito nee - heel simpel - zó (zie rechts) https://t.co/Qs2TXyMrNS""",NL,2018-07-11 12:51:51,2018-07-11 12:51:51,https://twitter.com/statuses/1017028695452737536,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0X6dd6SzwAB_7K_,inbound,,jens1o0 (jens),"""@Latz Hallo, kannst du das etwas ausführen?

#fxhelp""","DE,AoA,No Action Taken,WebDev",2018-07-11 12:39:05,2018-07-11 12:39:05,https://twitter.com/statuses/1017025486243926017,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0X6dd6SzwAB_7K_,inbound,,jens1o0 (jens),"""@Latz Hallo, in der Tat, mir ist auch keine vergleichbare Lösung (auch mit Add-Ons), die direkt mit dieser Anzeige zusammenarbeitet. Du kannst allerdings die Developer Toolbar öffnen(Strg + Shift + C), der dir auch einen Überblick gibt, mit den Funktionen, die du dir wünscht.

#fxhelp""","DE,AoA,No Action Taken,WebDev",2018-07-11 12:39:05,2018-07-11 12:48:38,https://twitter.com/statuses/1017027887164219393,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0X6dd6SzwAB_7K_,inbound,,jens1o0 (jens),"""@Latz Weitere Information zu den Developer Tools findest du hier: https://t.co/ujeh8VYZFw

#fxhelp""","DE,AoA,No Action Taken,WebDev",2018-07-11 12:39:05,2018-07-11 12:52:03,https://twitter.com/statuses/1017028745301983232,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0X6dd6SzwAB_7K_,inbound,,jens1o0 (jens),"""@Latz Kein Problem. Solltest du weitere Fragen über @firefox haben, kannst du dich gerne an uns melden!

#fxhelp""","DE,AoA,No Action Taken,WebDev",2018-07-11 12:39:05,2018-07-11 12:54:22,https://twitter.com/statuses/1017029331565113345,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0X6dd6SzwAB_7K_,inbound,,jens1o0 (jens),"""@Latz Kein Problem. Solltest du weitere Fragen über @firefox haben, kannst du dich gerne an uns wenden!

#fxhelp""","DE,AoA,No Action Taken,WebDev",2018-07-11 12:39:05,2018-07-11 12:54:44,https://twitter.com/statuses/1017029422786990080,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0X6Vt6SzwAB_7K8,inbound,,mauricio_gomezg (Mauricio Gómez),"""Si usas @gnome, @firefox y te interesa tener una estética unificada, esto te va a hacer el día: https://t.co/18CFh5dNuA https://t.co/dTwA8CO5Xi""",ES,2018-07-11 12:38:45,2018-07-11 12:38:45,https://twitter.com/statuses/1017025400986271744,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0X6Vt6SzwAB_7K8,outbound,Miguel Useche,mauricio_gomezg (Mauricio Gómez),"""@mauricio_gomezg Gracias por compartir -MU""",ES,2018-07-11 12:38:45,2018-07-13 19:24:23,https://twitter.com/statuses/1017852256547373057,197138,3285.633333333333,54.760555555555555
twitter,message,tweet,https://reply.buffer.com/conversations/W0X4gFaGoAABmXIo,inbound,,oTechnice (oTechnice),"""Webové browsery Chrome, Opera a Firefox stáhly doplněk s názvem Stylish, jenž sledoval každou stránku, kterou uživatel navštívil. - 
 https://t.co/dDZ88eyvZg https://t.co/nWb626x400""","CZ,Add-ons,Security",2018-07-11 12:30:44,2018-07-11 12:30:44,https://twitter.com/statuses/1017023382129344512,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0X4ElaGoAABmXIQ,inbound,,BubblesBodywear (Bubbles Bodywear),"""Another reason we choose @firefox as our preferred browser: https://t.co/oaFhF0xECy #Privacymatters""",EN,2018-07-11 12:29:05,2018-07-11 12:29:05,https://twitter.com/statuses/1017022967149187072,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0X32av82AAB2BkW,inbound,,KPNwebcare (KPN Webcare),"""@memmie68 Niet dat ik weet. Zou je eens een andere browser willen proberen zoals Chrome of Firefox? :-) Ik ben benieuwd of het dan wel lukt. Zo niet dan mag je me ook een DM sturen, dan kan ik je een chat aanbieden voor hulp.""",NL,2018-07-11 12:27:58,2018-07-11 12:27:58,https://twitter.com/statuses/1017022685627453440,,,
